overhang_cm,slip_time_s,slip_angle_deg,slip_omega_rad_s,liftoff_phase,liftoff_time_s,liftoff_angle_deg,freefall_angular_velocity_rad_s,liftoff_y_m,liftoff_y_dot_m_s,freefall_time_s,total_landing_time_s,landing_total_angle_deg,landing_total_angle_mod_deg,landing_side,r_liftoff_m,rdot_liftoff_m_s,theta_liftoff_deg,theta_dot_liftoff_rad_s,friction_sign
4.25,0.03364592519270205,4.958197916712071,5.152725178499382,slip,0.09203071745930709,34.77453152284471,11.185010428639043,-0.02235239590516313,-0.6720359996629741,0.3143012289440537,0.4063319464033608,236.19569715427536,236.19569715427536,Down,0.04898508769629083,0.32063343153162155,35.84477038674466,12.061308532288159,1.0
4.3,0.0334764942170791,4.889315710104714,5.106643508483994,slip,0.09212245401256712,34.69586917914228,11.145028212841728,-0.022609439188786475,-0.6763759433849306,0.3140017483430356,0.40612420235560276,235.20579245957387,235.20579245957387,Down,0.04953695834764599,0.3224466307978852,35.75196311903517,12.006584788561204,1.0
4.35,0.0333112735531677,4.822008945886675,5.0611204058105494,slip,0.09221967470241604,34.619118004350014,11.10516978470617,-0.02286687593497974,-0.6806896064483823,0.31370696802411435,0.4059266427265304,234.2243866705569,234.2243866705569,Down,0.0500892970457978,0.3242567405719627,35.66147678944634,11.95239788248844,1.0
4.4,0.033150118911008386,4.756231465806703,5.016153888723725,slip,0.09232216268021978,34.54422115673443,11.065446488013428,-0.023124702107859912,-0.6849773040836097,0.3134167264946928,0.40573888917491263,233.2514857896102,233.2514857896102,Down,0.05064209094881589,0.32606363216410084,35.57323676155106,11.8987430214963,1.0
4.45,0.03299289209146017,4.691938628923752,4.971741479353323,slip,0.09242971037406737,34.47112363823832,11.025868813637727,-0.023382913570793702,-0.6892393523637194,0.31313086585046834,0.40556057622453573,232.28708555046524,232.28708555046524,Down,0.05119532769238441,0.32786718550065624,35.487171235569,11.845615362579284,1.0
4.5,0.03283946068721664,4.629087263895953,4.927880249540938,slip,0.09254211903462706,34.399772238975366,10.98644645115914,-0.023641506099313817,-0.693476067610715,0.31284923188276964,0.4053913509173967,231.3311723996531,231.3311723996531,Down,0.051748995366703146,0.32966728863555805,35.40321112658643,11.79301001591447,1.0
4.55,0.03268969780033612,4.567635622024437,4.884566863343588,slip,0.09265919830648578,34.3301154824688,10.947188337423803,-0.02390047539325099,-0.6976877658615503,0.3125716741599122,0.405230872466398,230.38372439680228,230.38372439680228,Down,0.05230308249487257,0.33146383729193307,35.3212899486244,11.740922048744027,1.0
4.6,0.032543481775275655,4.5075433311494555,4.841797616437674,slip,0.09278076582303549,34.262103571694574,10.908102702278835,-0.024159817087973032,-0.7018747623888784,0.31229804608536565,0.4050788119084011,229.44471204099017,229.44471204099017,Down,0.052857578012490365,0.333256734430299,35.24134370415102,11.689346489495906,1.0
4.65,0.032400695946493585,4.448771350481892,4.7995684726345615,slip,0.09290664682371161,34.19568833608658,10.869197111603246,-0.02441952676489745,-0.7060373712719388,0.3120282049353975,0.40493485175910915,228.514099028351,228.514099028351,Down,0.05341247124851364,0.33504588984292544,35.163310778818634,11.638278332026452,1.0
4.7,0.032261228399734734,4.391281926432816,4.757875097703,slip,0.09303667379197753,34.13082317955082,10.830478507825601,-0.02467959996121887,-0.7101759050131397,0.3117620118785233,0.4047986856705008,227.59184294694234,227.59184294694234,Down,0.05396775190718422,0.3368312197715503,35.087131841096095,11.587712539960336,1.0
4.75,0.03212497174618599,4.335038549493204,4.716712890682917,slip,0.09317068611293883,34.06746302958486,10.791953248050064,-0.024940032178960528,-0.7142906741964495,0.3114993319789559,0.40467001809189473,226.67789591349094,226.67789591349094,Down,0.054523410051024256,0.338612646547769,35.01274974657795,11.537644051050886,1.0
4.8,0.031991822908735645,4.280005912201282,4.676077012862149,slip,0.09330852974930437,34.00556428754589,10.753627139946401,-0.025200818893349484,-0.7183819871839624,0.31124003418598145,0.4045485639352858,225.77220515692667,225.77220515692667,Down,0.05507943608478015,0.3403900982540868,34.940109446710835,11.488067781535209,1.0
4.8500000000000005,0.03186168291961506,4.226149868224961,4.6359624145765475,slip,0.09345005693459413,33.94508478010785,10.715505475527458,-0.025461955560557567,-0.7224501498472151,0.3109839913110593,0.40443404824565343,224.8747135528608,224.8747135528608,Down,0.055635820740261244,0.34216350840457355,34.869157901710544,11.438978630441394,1.0
4.9,0.031734456728759644,4.173437392578867,4.596363859983949,slip,0.09359512588262896,33.88598371195772,10.677593062935866,-0.025723437624875063,-0.7264954653303797,0.31073107999422733,0.4043262058768563,223.98536011292754,223.98536011292754,Down,0.0561925550620405,0.34393281564391964,34.79984399747878,11.390371483816327,1.0
4.95,0.031610053022257306,4.121836542984822,4.557275949951372,slip,0.09374360051218787,33.828221619721184,10.639894256367315,-0.0259852605252855,-0.7305182338422562,0.3104811806612717,0.4042247811734596,223.10408043279173,223.10408043279173,Down,0.056749630393892185,0.3456979634634199,34.732118466279154,11.34224121886237,1.0
5.0,0.03148838405030291,4.071316422380805,4.518693143187082,slip,0.09389535018615537,33.77176032717553,10.602412984221257,-0.026247419701573134,-0.7345187524748595,0.3102341774729551,0.4041295276591105,222.23080710187244,222.23080710187244,Down,0.057307038366022765,0.3474588999334007,34.66593381104068,11.294582707943418,1.0
5.05,0.03136936546410284,4.021847142575051,4.480609775739033,slip,0.09405024946403348,33.71656290170499,10.565152775607315,-0.026509910599872084,-0.7384973150457937,0.3099899582674782,0.4040402077315117,221.3654700782567,221.3654700782567,Down,0.05786477088290809,0.3492155774503107,34.601244233043026,11.247390822472136,1.0
